TXL000392,Lanham Lyne,Lanham,,Lyne,,,False,tx,,,,a4244db0ac6d468f930053e1124bf3db,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2090.jpg,2011-01-14 22:24:08.392000,2013-01-09 00:29:36.957000
TXL000393,Dee Margo,Dee,,Margo,,,False,tx,,,,b3c1dedb08c04286b5b6aad6c0397e58,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2130.jpg,2011-01-14 22:24:08.393000,2013-01-09 00:29:36.958000
TXL000398,Barbara Nash,Barbara,,Nash,,,False,tx,,,,dad0dbfb60fa458c9ec87abb52878f35,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2190.jpg,2011-01-14 22:24:08.415000,2013-01-09 00:29:36.959000
TXL000406,Connie Scott,Connie,,Scott,,,False,tx,,,,de8031bcb4d640ed8b9ddd45e12a5791,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2050.jpg,2011-01-14 22:24:08.290000,2013-01-09 00:29:36.961000
TXL000409,Raul Torres,Raul,,Torres,,,False,tx,,,,ddbfd1dfce2c44d9a8900e923891d4f2,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2045.jpg,2011-01-14 22:24:08.292000,2013-01-09 00:29:36.962000
TXL000464,Phil Stephenson,Phil,,Stephenson,,,True,tx,lower,85,Republican,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2755.jpg,2013-01-09 00:29:36.432000,2013-03-01 04:34:34.368000
TXL000411,Paul Workman,Paul,,Workman,,,True,tx,lower,47,Republican,719c281b01e2429d87801e323475a9f5,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2075.jpg,2011-01-14 22:24:08.292000,2013-03-01 04:34:34.372000
TXL000386,Jason Isaac,Jason,,Isaac,,,True,tx,lower,45,Republican,f2645a08021044a2861b0241a4ccfda3,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2070.jpg,2011-01-14 22:24:08.390000,2013-03-01 04:34:34.376000
TXL000218,Charles Anderson,Charles,,Anderson,,Doc,True,tx,lower,56,Republican,8c979526b31342ec8a4705b61d5c068e,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2155.jpg,2010-06-19 03:51:42.142000,2013-03-01 04:34:34.381000
TXL000379,John Frullo,John,,Frullo,,,True,tx,lower,84,Republican,2f51702577de4ea5af3b284ae81adae7,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2005.jpg,2011-01-14 22:24:08.385000,2013-03-01 04:34:34.385000
TXL000319,Elliott Naishtat,Elliott,,Naishtat,,,True,tx,lower,49,Democratic,853b7134eb5e47078bb29acacbe94a93,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A3885.jpg,2010-06-19 03:51:42.499000,2013-03-01 04:34:34.390000
TXL000377,Stefani Carter,Stefani,,Carter,,,True,tx,lower,102,Republican,ec1dc9e6bd4145fca90f0326e7a51cfc,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2210.jpg,2011-01-14 22:24:08.384000,2013-03-01 04:34:34.394000
TXL000331,Joe Pickett,Joe,,Pickett,,,True,tx,lower,79,Democratic,9398fd8c4d594f9b9f0af7383cc3df30,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4180.jpg,2010-06-19 03:51:42.535000,2013-03-01 04:34:34.398000
TXL000334,Richard Peña Raymond,Richard Peña,,Raymond,,,True,tx,lower,42,Democratic,eba8da00fdcd4ead93a169e21c23c33d,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4215.jpg,2010-06-19 03:51:42.543000,2013-03-01 04:34:34.402000
TXL000354,Chris Turner,Chris,,Turner,,,True,tx,lower,101,Democratic,07f826f8e5ff4b6ebf695774a7b5f8ce,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A4680.jpg,2010-06-19 03:51:42.637000,2013-03-01 04:34:34.406000
TXL000410,James White,James,,White,,,True,tx,lower,19,Republican,40643dce2541496eb30c0c8851d573fc,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2030.jpg,2011-01-14 22:24:08.419000,2013-03-01 04:34:34.409000
TXL000438,Mary González,Mary,,González,,,True,tx,lower,75,Democratic,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2410.jpg,2013-01-09 00:29:35.783000,2013-03-01 04:34:34.411000
TXL000461,J.D. Sheffield,J.D.,,Sheffield,,,True,tx,lower,59,Republican,,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2735.jpg,2013-01-09 00:29:36.379000,2013-03-01 04:34:34.416000
TXL000458,Toni Rose,Toni,,Rose,,,True,tx,lower,110,Democratic,8028eab7a17f4c52af9a1b9c5842cca1,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2555.jpg,2013-01-09 00:29:36.348000,2013-03-01 04:34:34.424000
TXL000428,Terry Canales,Terry,,Canales,,,True,tx,lower,40,Democratic,9b7163284b014da19235329720f92700,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2340.jpg,2013-01-09 00:29:35.506000,2013-03-01 04:34:34.427000
TXL000465,Jonathan Stickland,Jonathan,,Stickland,,,True,tx,lower,92,Republican,7ddd8ca8cb39479b9a93f80cbf5f66e5,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2765.jpg,2013-01-09 00:29:36.439000,2013-03-01 04:34:34.431000
TXL000457,Justin Rodriguez,Justin,,Rodriguez,,,True,tx,lower,125,Democratic,6290452b5a9b49ec9eab79cd51268ccc,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2550.jpg,2013-01-09 00:29:36.341000,2013-03-01 04:34:34.432000
TXL000373,Cindy Burkett,Cindy,,Burkett,,,True,tx,lower,113,Republican,499bfd97eedf4c698b876f1ca8088d28,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/House/small/A2195.jpg,2011-01-14 22:24:08.382000,2013-03-01 04:34:34.437000
