ARL000086,Stephen Meeks,Stephen,,Meeks,,,True,ar,lower,67,Republican,f2e2dad8536c4cf2a60892b18830859b,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Meeks_s.jpg,2011-05-31 16:27:50.674000,2013-03-01 01:23:13.434000
ARL000195,Douglas House,Douglas,,House,,,True,ar,lower,40,Republican,32906b7524584bc984b614a8afa96c8f,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/House.jpg,2013-01-10 00:09:04.073000,2013-03-01 01:23:13.447000
ARL000164,Harold Copenhaver,Harold,,Copenhaver,,,True,ar,lower,58,Democratic,97b405928bba4d55937b4159db71f158,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Copenhaver.jpg,2013-01-10 00:09:03.495000,2013-03-01 01:23:13.449000
ARL000171,Charlotte Vining Douglas,Charlotte Vining,,Douglas,,,True,ar,lower,75,Republican,e334797898e94459af278c9c99f9eb9f,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Douglas_c.jpg,2013-01-10 00:09:03.612000,2013-03-01 01:23:12.710000
ARL000185,Fonda Hawthorne,Fonda,,Hawthorne,,,True,ar,lower,4,Democratic,329062f59e29468db07b81af762ea741,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Hawthorne.jpg,2013-01-10 00:09:03.737000,2013-03-01 01:23:13.310000
ARL000243,Brent Talley,Brent,,Talley,,,True,ar,lower,3,Democratic,6d49c3af593649b6bfa9a84d16ef00cd,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Talley.jpg,2013-01-10 00:09:04.644000,2013-03-01 01:23:12.716000
ARL000036,Jon S. Eubanks,Jon S.,,Eubanks,,,True,ar,lower,74,Republican,bd49edaca02943a0b0ec153f165fdf3b,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Eubanks.jpg,2011-05-31 16:27:50.369000,2013-03-01 01:23:12.702000
ARL000059,Lane Jean,Lane,,Jean,,,True,ar,lower,2,Republican,677d9411db254297824e6413955dcb8c,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Jean.jpg,2011-05-31 16:27:50.563000,2013-03-01 01:23:13.436000
ARL000152,Mary Broadaway,Mary,,Broadaway,,,True,ar,lower,57,Democratic,,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Broadaway.jpg,2013-01-10 00:09:03.421000,2013-03-01 01:23:13.030000
ARL000247,Wes Wagner,Wes,,Wagner,,,True,ar,lower,54,Democratic,04a2ec9125d14e3197500953b97605c4,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Wagner_w.jpg,2013-01-10 00:09:04.774000,2013-03-01 01:23:13.589000
ARL000137,Randy Alexander,Randy,,Alexander,,,True,ar,lower,88,Republican,1aa32f9edb5346c89204b52469716bce,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Alexander.jpg,2013-01-10 00:09:03.232000,2013-03-01 01:23:13.451000
ARL000219,Mark D. McElroy,Mark D.,,McElroy,,,True,ar,lower,11,Democratic,67e7f76b11fb43ccbbe42320d975727a,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/McElroy.jpg,2013-01-10 00:09:04.353000,2013-03-01 01:23:13.012000
ARL000215,Stephen Magie,Stephen,,Magie,,,True,ar,lower,72,Democratic,,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Magie.jpg,2013-01-10 00:09:04.312000,2013-03-01 01:23:13.016000
ARL000235,Warwick Sabin,Warwick,,Sabin,,,True,ar,lower,33,Democratic,41453c9a3afe41e78cc0d942935fdf90,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Sabin.jpg,2013-01-10 00:09:04.562000,2013-03-01 01:23:13.331000
ARL000178,Deborah Ferguson,Deborah,,Ferguson,,,True,ar,lower,51,Democratic,96f4fcbec50d4634ac07d1b99bc06c37,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Ferguson.jpg,2013-01-10 00:09:03.666000,2013-03-01 01:23:13.209000
ARL000252,Richard Womack,Richard,,Womack,,,True,ar,lower,18,Republican,d412c79a8b264adaa6bbe73550c31788,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Womack.jpg,2013-01-10 00:09:04.848000,2013-03-01 01:23:13.207000
ARL000189,David Hillman,David,,Hillman,,,True,ar,lower,13,Democratic,f09c8dca4e0544ca878fbe5af2ca5b97,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Hillman.jpg,2013-01-10 00:09:03.775000,2013-03-01 01:23:13.323000
ARL000072,Homer Lenderman,Homer,,Lenderman,,,True,ar,lower,53,Democratic,685c61c44f584331954151b34aa368d4,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Lenderman.jpg,2011-05-31 16:27:50.594000,2013-03-01 01:23:12.698000
ARL000205,David Kizzia,David,,Kizzia,,,True,ar,lower,26,Democratic,62366f5338ec4abfaaf75ce7319627d6,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Kizzia.jpg,2013-01-10 00:09:04.168000,2013-03-01 01:23:13.014000
ARL000224,Josh Miller,Josh,,Miller,,,True,ar,lower,66,Republican,a475f21b12e84938a42e2fe662cc6df9,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Miller.jpg,2013-01-10 00:09:04.401000,2013-03-01 01:23:13.578000
ARL000191,Monte Hodges,Monte,,Hodges,,,True,ar,lower,55,Democratic,6f926f6977164c6d9856c55a2efd1368,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Hodges.jpg,2013-01-10 00:09:04.040000,2013-03-01 01:23:13.032000
ARL000202,Patti Julian,Patti,,Julian,,,True,ar,lower,38,Democratic,1dd97befa9c448c782a6032f3c245691,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Julian.jpg,2013-01-10 00:09:04.134000,2013-03-01 01:23:13.314000
ARL000140,Eddie L. Armstrong,Eddie L.,,Armstrong,,,True,ar,lower,37,Democratic,,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Armstrong_e.jpg,2013-01-10 00:09:03.256000,2013-03-01 01:23:13.453000
ARL000139,Charles L. Armstrong,Charles L.,,Armstrong,,,True,ar,lower,30,Democratic,11f212ed59084bb7b3375e0087ea7e89,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Armstrong_c.jpg,2013-01-10 00:09:03.248000,2013-03-01 01:23:12.714000
ARL000075,Fredrick J. Love,Fredrick J.,,Love,,,True,ar,lower,29,Democratic,d44bd71960fa48db9166b2f213bf8cff,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Love.jpg,2011-05-31 16:27:50.629000,2013-03-01 01:23:13.185000
ARL000197,John K. Hutchison,John K.,,Hutchison,,,True,ar,lower,52,Republican,d5bd7a44db2344e9af14a9daf912667f,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Hutchison.jpg,2013-01-10 00:09:04.086000,2013-03-01 01:23:13.587000
ARL000220,George B. McGill,George B.,,McGill,,,True,ar,lower,78,Democratic,1d7001ff58b44beba8430f205445cfbd,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/McGill.jpg,2013-01-10 00:09:04.369000,2013-03-01 01:23:13.316000
ARL000240,Frederick Smith,Frederick,,Smith,,,True,ar,lower,50,Green,,http://www.arkleg.state.ar.us/assembly/2013/Member%20Pictures/Smith_f.jpg,2013-01-10 00:09:04.620000,2013-03-01 01:23:13.302000
