state,session,chamber,bill_id,date,action,actor,type
dc,19,upper,B 19-0070,2011-01-28 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0071,2011-01-31 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0071,2011-02-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0071,2011-02-04 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0071,2011-02-11 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0071,2011-02-11 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0071,2011-02-14 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0072,2011-01-31 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0072,2011-02-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0072,2011-02-04 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0072,2011-02-11 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0072,2011-02-11 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0072,2011-02-14 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0073,2011-01-31 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0073,2011-06-07 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0073,2011-07-12 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0074,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0074,2011-02-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0074,2011-02-04 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0074,2011-02-15 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0074,2011-02-15 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0074,2011-02-16 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0075,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0075,2011-02-01 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0075,2011-03-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0075,2011-03-07 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0075,2011-03-15 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0075,2011-03-15 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0075,2011-03-16 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0075,2011-03-24 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0076,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0077,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0078,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0079,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0080,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0080,2011-07-07 00:00:00,Committee Action,upper,other
dc,19,upper,B 19-0080,2011-07-12 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0080,2011-09-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0080,2011-09-30 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0080,2011-10-11 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0080,2011-10-11 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0080,2011-10-12 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0080,2011-10-19 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0081,2011-04-14 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0082,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0083,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0084,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0085,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0086,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0087,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0088,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0089,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0090,2011-02-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0090,2011-03-10 00:00:00,Committee Action,upper,other
dc,19,upper,B 19-0090,2011-03-15 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0090,2011-04-05 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0090,2011-04-05 00:00:00,Reconsideration,upper,other
dc,19,upper,B 19-0090,2011-04-14 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0090,2011-04-27 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0090,2011-04-27 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0090,2011-04-29 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0090,2011-05-05 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0091,2011-02-02 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0091,2011-10-27 00:00:00,Committee Action,upper,other
dc,19,upper,B 19-0091,2011-12-06 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0091,2012-01-04 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0091,2012-01-10 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0091,2012-01-20 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0091,2012-01-20 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0091,2012-01-20 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0091,2012-01-31 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0092,2011-02-09 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0092,2011-10-18 00:00:00,Committee Action,upper,other
dc,19,upper,B 19-0092,2011-12-06 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0092,2012-01-04 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0092,2012-01-10 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0092,2012-01-20 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0092,2012-01-20 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0092,2012-01-23 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0092,2012-01-31 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0093,2011-02-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0093,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0093,2011-02-22 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0093,2011-03-01 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0093,2011-03-01 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0093,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0094,2011-02-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0094,2011-02-15 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0094,2011-03-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0094,2011-03-07 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0094,2011-03-15 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0094,2011-03-15 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0094,2011-03-16 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0094,2011-03-24 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0095,2011-02-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0095,2011-06-30 00:00:00,Committee Action,upper,other
dc,19,upper,B 19-0095,2011-07-12 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0095,2011-09-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0095,2011-09-29 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0095,2011-10-11 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0095,2011-10-11 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0095,2011-10-12 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0095,2011-10-19 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0096,2011-02-10 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0096,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0096,2011-02-22 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0096,2011-03-01 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0096,2011-03-01 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0096,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0097,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0097,2011-02-14 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,B 19-0098,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0098,2011-02-14 00:00:00,Withdrawn,upper,bill:withdrawn
dc,19,upper,B 19-0099,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0099,2011-03-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0099,2011-03-07 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0099,2011-03-15 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0099,2011-03-15 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0099,2011-03-16 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0100,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0100,2011-05-03 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0100,2011-05-10 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0100,2011-05-13 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0100,2011-05-13 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0100,2011-05-16 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0101,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0101,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0101,2011-02-23 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0101,2011-02-27 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0101,2011-02-27 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0101,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0102,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0102,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0102,2011-02-23 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0102,2011-02-27 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0102,2011-02-27 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0102,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0103,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0103,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0103,2011-02-23 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0103,2011-03-01 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0103,2011-03-01 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0103,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0104,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0104,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0104,2011-02-23 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0104,2011-03-01 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0104,2011-03-01 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0104,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0105,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0105,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0105,2011-02-23 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0105,2011-03-01 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0105,2011-03-01 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0105,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0106,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0106,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0106,2011-02-23 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0106,2011-03-01 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0106,2011-03-01 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0106,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0107,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0107,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0107,2011-02-23 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0107,2011-03-01 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0107,2011-03-01 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0107,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0108,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0108,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0109,2011-02-11 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0109,2011-02-15 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0110,2011-02-14 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0110,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0110,2011-02-22 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0110,2011-02-27 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0110,2011-02-27 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0110,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0111,2011-02-14 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0111,2011-02-15 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0111,2011-03-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0111,2011-03-07 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0111,2011-03-15 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0111,2011-03-15 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0111,2011-03-16 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0111,2011-03-24 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0112,2011-02-15 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0112,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0112,2011-02-23 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0112,2011-03-01 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0112,2011-03-01 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0112,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0113,2011-02-15 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0113,2011-02-15 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0113,2011-03-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0113,2011-03-07 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0113,2011-03-15 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0113,2011-03-15 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0113,2011-03-16 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0113,2011-03-24 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0114,2011-02-15 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0114,2011-02-15 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0114,2011-02-22 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0114,2011-03-01 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0114,2011-03-01 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0114,2011-03-02 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0115,2011-02-15 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0116,2011-02-15 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0117,2011-02-15 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0118,2011-02-15 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0118,2011-06-02 00:00:00,Committee Action,upper,other
dc,19,upper,B 19-0118,2011-06-07 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0118,2011-07-12 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0118,2011-07-15 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0118,2011-07-28 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0118,2011-07-28 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0118,2011-07-29 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0118,2011-09-07 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0119,2011-02-15 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0119,2011-06-28 00:00:00,Committee Action,upper,other
dc,19,upper,B 19-0119,2011-07-12 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0119,2011-09-20 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0119,2011-09-27 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0119,2011-10-11 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0119,2011-10-11 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0119,2011-10-12 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0119,2011-10-19 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0120,2011-02-17 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0121,2011-02-22 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0122,2011-02-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0122,2011-06-21 00:00:00,Committee Action,upper,other
dc,19,upper,B 19-0122,2011-06-21 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0122,2011-06-21 00:00:00,Reconsideration,upper,other
dc,19,upper,B 19-0122,2011-07-12 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0122,2011-07-15 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0122,2011-07-28 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0122,2011-07-28 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0122,2011-07-29 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0122,2011-09-07 00:00:00,Transmitted to Congress,upper,other
dc,19,upper,B 19-0123,2011-02-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0124,2011-02-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0125,2011-02-23 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0126,2011-02-25 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0126,2011-03-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0126,2011-03-07 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0126,2011-03-15 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0126,2011-03-15 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0126,2011-03-16 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0127,2011-02-25 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0127,2011-03-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0128,2011-02-25 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0128,2011-03-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0129,2011-02-28 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0129,2011-03-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0129,2011-03-07 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0129,2011-03-15 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0129,2011-03-15 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0129,2011-03-16 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0130,2011-03-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0130,2011-03-01 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0130,2011-03-07 00:00:00,Transmitted to Mayor,upper,governor:received
dc,19,upper,B 19-0130,2011-03-15 00:00:00,Signed by Mayor,mayor,governor:signed
dc,19,upper,B 19-0130,2011-03-15 00:00:00,Enacted,upper,other
dc,19,upper,B 19-0130,2011-03-16 00:00:00,Returned by Mayor,mayor,other
dc,19,upper,B 19-0131,2011-03-01 00:00:00,Introduction,upper,bill:introduced
dc,19,upper,B 19-0131,2011-03-01 00:00:00,First Vote,upper,bill:reading:1
dc,19,upper,B 19-0131,2011-04-05 00:00:00,Final Vote,upper,bill:reading:3
dc,19,upper,B 19-0131,2011-04-05 00:00:00,Reconsideration,upper,other
dc,19,upper,B 19-0131,2011-04-14 00:00:00,Transmitted to Mayor,upper,governor:received
