leg_id,type,term,district,chamber,state,party,committee_id,committee,subcommittee,start_date,end_date
IAL000055,committee member,2013-2014,,lower,ia,,IAC000060,Economic Growth,,,
IAL000055,committee member,2013-2014,,lower,ia,,IAC000013,Judiciary,,,
IAL000055,committee member,2013-2014,,lower,ia,,IAC000004,Ways and Means,,,
IAL000055,committee member,2013-2014,,lower,ia,,IAC000026,Appropriations,Justice System,,
IAL000055,member,2011-2012,48,lower,ia,Republican,,,,,
IAL000055,committee member,2011-2012,,lower,ia,,IAC000017,Commerce,,,
IAL000055,committee member,2011-2012,,lower,ia,,IAC000020,Economic Growth/Rebuild Iowa,,,
IAL000055,committee member,2011-2012,,lower,ia,,IAC000023,Government Oversight,,,
IAL000055,committee member,2011-2012,,lower,ia,,IAC000013,Judiciary,,,
IAL000055,committee member,2011-2012,,lower,ia,,IAC000005,Local Government,,,
IAL000055,committee member,2011-2012,,lower,ia,,,Judiciary,,,
IAL000056,member,2013-2014,20,lower,ia,Republican,,,,,
IAL000056,committee member,2013-2014,,lower,ia,,IAC000001,Agriculture,,,
IAL000056,committee member,2013-2014,,lower,ia,,IAC000002,Environmental Protection,,,
IAL000056,committee member,2013-2014,,lower,ia,,IAC000023,Government Oversight,,,
IAL000056,committee member,2013-2014,,lower,ia,,IAC000006,Natural Resources,,,
IAL000056,committee member,2013-2014,,lower,ia,,IAC000003,Public Safety,,,
IAL000056,member,2011-2012,58,lower,ia,Republican,,,,,
IAL000056,committee member,2011-2012,,lower,ia,,IAC000001,Agriculture,,,
IAL000056,committee member,2011-2012,,lower,ia,,IAC000023,Government Oversight,,,
IAL000056,committee member,2011-2012,,lower,ia,,IAC000006,Natural Resources,,,
IAL000056,committee member,2011-2012,,lower,ia,,IAC000003,Public Safety,,,
IAL000057,member,2013-2014,62,lower,ia,Democratic,,,,,
IAL000057,committee member,2013-2014,,lower,ia,,IAC000011,Administration and Rules,,,
IAL000057,committee member,2013-2014,,lower,ia,,IAC000002,Environmental Protection,,,
IAL000057,committee member,2013-2014,,lower,ia,,IAC000016,Labor,,,
IAL000057,committee member,2013-2014,,lower,ia,,IAC000003,Public Safety,,,
IAL000057,member,2011-2012,22,lower,ia,Democratic,,,,,
IAL000057,committee member,2011-2012,,lower,ia,,IAC000005,Local Government,,,
IAL000057,committee member,2011-2012,,lower,ia,,IAC000003,Public Safety,,,
IAL000057,committee member,2011-2012,,lower,ia,,IAC000014,Veterans Affairs,,,
IAL000057,committee member,2011-2012,,lower,ia,,IAC000018,Appropriations,Health and Human Services,,
IAL000057,committee member,2011-2012,,lower,ia,,IAC000023,Government Oversight,,,
