state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
il,95th,upper,SB 1290,ILV00016686,upper,Third Reading,2007-03-30 00:00:00,other,54,0,5
il,95th,upper,SB 1293,ILV00016687,lower,Third Reading,2007-05-30 00:00:00,other,116,0,2
il,95th,upper,SB 1293,ILV00016688,upper,Third Reading,2007-03-30 00:00:00,other,52,1,6
il,95th,upper,SB 1296,ILV00016689,upper,Third Reading,2007-03-20 00:00:00,other,34,23,2
il,95th,upper,SB 1299,ILV00016690,upper,Concurrence,2007-08-15 00:00:00,other,39,0,20
il,95th,upper,SB 1299,ILV00016691,upper,Concurrence,2007-08-15 00:00:00,other,39,0,20
il,95th,upper,SB 1299,ILV00016692,upper,Concurrence,2007-08-15 00:00:00,other,39,0,20
il,95th,upper,SB 1299,ILV00016693,upper,Concurrence,2007-08-15 00:00:00,other,39,0,20
il,95th,upper,SB 1299,ILV00016694,lower,Third Reading,2007-08-10 00:00:00,other,105,1,12
il,95th,upper,SB 1299,ILV00016695,upper,Third Reading,2007-03-20 00:00:00,other,58,0,1
il,95th,upper,SB 1304,ILV00016696,lower,Third Reading,2007-05-30 00:00:00,other,115,0,3
il,95th,upper,SB 1304,ILV00016697,upper,Third Reading,2007-03-20 00:00:00,other,59,0,0
il,95th,upper,SB 1305,ILV00016698,lower,Third Reading,2007-06-14 00:00:00,other,99,0,19
il,95th,upper,SB 1305,ILV00016699,upper,Third Reading,2007-04-19 00:00:00,other,56,0,3
il,95th,upper,SB 1306,ILV00016700,lower,Third Reading,2007-05-31 00:00:00,other,116,0,2
il,95th,upper,SB 1306,ILV00016701,upper,Third Reading,2007-04-19 00:00:00,other,57,0,2
il,95th,upper,SB 1314,ILV00016702,lower,Third Reading,2007-05-31 00:00:00,other,115,0,3
il,95th,upper,SB 1314,ILV00016703,upper,Third Reading,2007-05-24 00:00:00,other,55,0,4
il,95th,upper,SB 1317,ILV00016704,upper,Motion,2007-10-02 00:00:00,other,52,0,7
il,95th,upper,SB 1317,ILV00016705,lower,Third Reading,2007-05-31 00:00:00,other,60,54,4
il,95th,upper,SB 1317,ILV00016706,upper,Third Reading,2007-04-19 00:00:00,other,54,0,5
il,95th,upper,SB 1318,ILV00016707,lower,Third Reading,2007-06-01 00:00:00,other,110,0,8
il,95th,upper,SB 1318,ILV00016708,upper,Third Reading,2007-05-10 00:00:00,other,56,0,3
il,95th,upper,SB 1324,ILV00016709,upper,Third Reading,2007-04-19 00:00:00,other,57,0,2
il,95th,upper,SB 1326,ILV00016710,lower,Third Reading,2007-05-30 00:00:00,other,116,0,2
il,95th,upper,SB 1326,ILV00016711,upper,Third Reading,2007-03-20 00:00:00,other,58,0,1
il,95th,upper,SB 1327,ILV00016712,upper,Concurrence,2007-08-09 00:00:00,other,36,21,2
il,95th,upper,SB 1327,ILV00016713,lower,Third Reading,2007-05-31 00:00:00,other,80,36,2
il,95th,upper,SB 1327,ILV00016714,upper,Third Reading,2007-04-19 00:00:00,other,38,14,7
il,95th,upper,SB 1344,ILV00016715,lower,Motion,2007-10-11 00:00:00,other,112,0,6
il,95th,upper,SB 1344,ILV00016716,upper,Motion,2007-10-03 00:00:00,other,53,0,6
il,95th,upper,SB 1344,ILV00016717,lower,Third Reading,2007-05-30 00:00:00,other,115,0,3
il,95th,upper,SB 1344,ILV00016718,upper,Third Reading,2007-03-21 00:00:00,other,59,0,0
il,95th,upper,SB 1346,ILV00016719,upper,Concurrence,2007-05-31 00:00:00,other,58,0,1
il,95th,upper,SB 1346,ILV00016720,lower,Third Reading,2007-05-30 00:00:00,other,116,0,2
il,95th,upper,SB 1346,ILV00016721,upper,Third Reading,2007-03-21 00:00:00,other,58,0,1
il,95th,upper,SB 1347,ILV00016722,upper,Third Reading,2007-04-19 00:00:00,other,54,0,5
il,95th,upper,SB 1348,ILV00016723,lower,Third Reading,2007-05-30 00:00:00,other,115,0,3
il,95th,upper,SB 1348,ILV00016724,upper,Third Reading,2007-04-19 00:00:00,other,48,6,5
il,95th,upper,SB 1349,ILV00016725,lower,Third Reading,2007-05-30 00:00:00,other,115,0,3
il,95th,upper,SB 1349,ILV00016726,upper,Third Reading,2007-04-19 00:00:00,other,56,0,3
il,95th,upper,SB 1350,ILV00016727,upper,Concurrence,2007-05-31 00:00:00,other,41,18,0
il,95th,upper,SB 1350,ILV00016728,lower,Third Reading,2007-05-30 00:00:00,other,106,10,2
il,95th,upper,SB 1350,ILV00016729,upper,Third Reading,2007-03-21 00:00:00,other,34,20,5
il,95th,upper,SB 1354,ILV00016730,lower,Third Reading,2007-05-31 00:00:00,other,62,52,4
il,95th,upper,SB 1354,ILV00016731,upper,Third Reading,2007-04-19 00:00:00,other,51,2,6
il,95th,upper,SB 1358,ILV00016732,lower,Third Reading,2007-05-31 00:00:00,other,108,5,5
il,95th,upper,SB 1358,ILV00016733,upper,Third Reading,2007-03-21 00:00:00,other,58,0,1
il,95th,upper,SB 1360,ILV00016734,upper,Concurrence,2007-05-31 00:00:00,other,59,0,0
il,95th,upper,SB 1360,ILV00016735,lower,Third Reading,2007-05-30 00:00:00,other,116,0,2
il,95th,upper,SB 1360,ILV00016736,upper,Third Reading,2007-04-19 00:00:00,other,55,0,4
il,95th,upper,SB 1361,ILV00016737,upper,Third Reading,2007-03-21 00:00:00,other,58,0,1
il,95th,upper,SB 1362,ILV00016738,upper,Third Reading,2007-04-19 00:00:00,other,41,14,4
il,95th,upper,SB 1363,ILV00016739,lower,Third Reading,2007-05-30 00:00:00,other,95,21,2
